guess,yellow_one,yellow_two,yellow_three,yellow_four,yellow_five,green_one,green_two,green_three,green_four,green_five
aidos,0.8924406047516199,0.43239740820734346,0.061339092872570194,0.0034557235421166306,0.0,0.22894168466522677,0.022894168466522678,0.0012958963282937365,0.0,0.0
aiery,0.9300215982721384,0.5788336933045357,0.15205183585313176,0.009071274298056155,0.0,0.3822894168466523,0.06090712742980562,0.0038876889848812094,0.00043196544276457883,0.0
aigas,0.7654427645788336,0.2786177105831533,0.024190064794816415,0.00043196544276457883,0.0,0.2371490280777538,0.025053995680345574,0.0008639308855291577,0.0,0.0
aight,0.8060475161987042,0.37192224622030234,0.0691144708423326,0.0064794816414686825,0.0,0.2596112311015119,0.02937365010799136,0.005615550755939525,0.0038876889848812094,0.0
ailed,0.8907127429805615,0.5131749460043197,0.14773218142548597,0.015982721382289417,0.00043196544276457883,0.32742980561555074,0.054859611231101515,0.0021598272138228943,0.00043196544276457883,0.0
aimed,0.8747300215982722,0.4388768898488121,0.09546436285097193,0.00734341252699784,0.00043196544276457883,0.3105831533477322,0.05053995680345573,0.0017278617710583153,0.0,0.0
aimer,0.9058315334773218,0.5434125269978402,0.15637149028077754,0.012958963282937365,0.0,0.29978401727861775,0.08898488120950324,0.013822894168466522,0.0008639308855291577,0.0
ainee,0.8634989200863931,0.42591792656587474,0.07473002159827213,0.0017278617710583153,0.0,0.44190064794816414,0.07861771058315334,0.008207343412526998,0.0,0.0
ainga,0.7347732181425486,0.24838012958963282,0.05356371490280778,0.002591792656587473,0.0,0.2302375809935205,0.03369330453563715,0.004751619870410367,0.0,0.0
aioli,0.8583153347732182,0.3386609071274298,0.0449244060475162,0.0008639308855291577,0.0,0.29848812095032395,0.028509719222462204,0.0012958963282937365,0.0,0.0
aired,0.9045356371490281,0.5490280777537797,0.1732181425485961,0.0224622030237581,0.00043196544276457883,0.34989200863930886,0.05485961123110151,0.0021598272138228943,0.0,0.0
airer,0.8855291576673866,0.48855291576673865,0.11360691144708424,0.0021598272138228943,0.0,0.3403887688984881,0.09157667386609072,0.01511879049676026,0.00043196544276457883,0.0
airns,0.8941684665226781,0.5105831533477322,0.12267818574514039,0.01079913606911447,0.0,0.29330453563714903,0.019006479481641466,0.00043196544276457883,0.0,0.0
airth,0.8717062634989201,0.4816414686825054,0.1205183585313175,0.011663066954643628,0.0,0.2911447084233261,0.039308855291576676,0.006911447084233261,0.0012958963282937365,0.0
airts,0.8868250539956803,0.5360691144708423,0.150755939524838,0.014686825053995682,0.00043196544276457883,0.2673866090712743,0.024190064794816415,0.002591792656587473,0.0,0.0
aitch,0.813390928725702,0.39697624190064795,0.09503239740820735,0.012095032397408207,0.0,0.26868250539956806,0.04146868250539957,0.009935205183585313,0.0017278617710583153,0.0
aitus,0.8660907127429804,0.44449244060475157,0.10885529157667387,0.005183585313174946,0.0,0.22332613390928727,0.022030237580993522,0.0017278617710583153,0.0,0.0
aiver,0.8859611231101512,0.5079913606911447,0.1494600431965443,0.01079913606911447,0.0,0.2894168466522678,0.08941684665226782,0.017278617710583154,0.0021598272138228943,0.0
aiyee,0.8790496760259179,0.4,0.02937365010799136,0.0,0.0,0.41814254859611233,0.061339092872570194,0.0017278617710583153,0.0,0.0
aizle,0.8699784017278618,0.45183585313174945,0.09676025917926566,0.004751619870410367,0.0,0.35248380129589635,0.04881209503239741,0.004319654427645789,0.00043196544276457883,0.0
ajies,0.8812095032397408,0.45442764578833694,0.06911447084233262,0.0021598272138228943,0.0,0.3045356371490281,0.024190064794816415,0.0008639308855291577,0.0,0.0
ajiva,0.6388768898488121,0.10107991360691146,0.008207343412526998,0.0,0.0,0.20863930885529158,0.01511879049676026,0.00043196544276457883,0.0,0.0
ajuga,0.618574514038877,0.10583153347732181,0.006911447084233261,0.0,0.0,0.1814254859611231,0.012095032397408207,0.0,0.0,0.0
ajwan,0.5926565874730022,0.12742980561555076,0.005615550755939525,0.0,0.0,0.18531317494600433,0.013822894168466524,0.00043196544276457883,0.0,0.0
akees,0.8069114470842332,0.3382289416846653,0.054427645788336934,0.0034557235421166306,0.0,0.26436285097192225,0.03023758099352052,0.0,0.0,0.0
akela,0.8034557235421166,0.3382289416846652,0.07213822894168466,0.0021598272138228943,0.0,0.216414686825054,0.0224622030237581,0.00043196544276457883,0.0,0.0
akene,0.8008639308855292,0.3248380129589633,0.04492440604751619,0.003023758099352052,0.0,0.3576673866090713,0.04319654427645789,0.002591792656587473,0.0,0.0
aking,0.7576673866090712,0.2963282937365011,0.0695464362850972,0.003023758099352052,0.0,0.22030237580993522,0.044060475161987044,0.010799136069114472,0.0012958963282937365,0.0
akita,0.7490280777537798,0.2734341252699784,0.025053995680345574,0.0,0.0,0.24146868250539957,0.025485961123110152,0.0008639308855291577,0.0,0.0
akkas,0.5943844492440604,0.14254859611231102,0.009935205183585313,0.0,0.0,0.150755939524838,0.005615550755939525,0.0,0.0,0.0
alaap,0.6254859611231102,0.18012958963282938,0.016414686825053995,0.0,0.0,0.31706263498920084,0.05529157667386609,0.002591792656587473,0.0,0.0
alack,0.6626349892008638,0.2509719222462203,0.03628509719222462,0.0034557235421166306,0.0,0.3049676025917927,0.07429805615550755,0.013390928725701945,0.0021598272138228943,0.0
alamo,0.7606911447084234,0.2855291576673866,0.044060475161987044,0.0017278617710583153,0.0,0.28250539956803455,0.05010799136069114,0.0021598272138228943,0.0,0.0
aland,0.7382289416846652,0.28725701943844495,0.04319654427645788,0.0012958963282937365,0.0,0.32397408207343414,0.07473002159827215,0.010367170626349892,0.0008639308855291577,0.0
alane,0.8453563714902809,0.42462203023758094,0.08941684665226782,0.006911447084233261,0.0,0.41036717062634986,0.11187904967602592,0.01900647948164147,0.0008639308855291577,0.0
alang,0.7192224622030238,0.2695464362850972,0.047516198704103674,0.0034557235421166306,0.0,0.29546436285097194,0.06954643628509719,0.010367170626349892,0.0012958963282937365,0.0
alans,0.7835853131749461,0.3360691144708423,0.05442764578833693,0.003023758099352052,0.0,0.3041036717062635,0.0630669546436285,0.00734341252699784,0.0,0.0
alant,0.7995680345572355,0.3317494600431966,0.06436285097192225,0.002591792656587473,0.0,0.3606911447084234,0.09287257019438444,0.013822894168466522,0.0008639308855291577,0.0
alapa,0.6254859611231102,0.18012958963282938,0.016414686825053995,0.0,0.0,0.2786177105831534,0.04838012958963283,0.002591792656587473,0.0,0.0
alaps,0.7360691144708423,0.29287257019438445,0.05745140388768898,0.002591792656587473,0.0,0.2673866090712743,0.047516198704103674,0.002591792656587473,0.0,0.0
alary,0.8086393088552916,0.3464362850971922,0.0570194384449244,0.0021598272138228943,0.0,0.408207343412527,0.08639308855291578,0.008207343412526998,0.00043196544276457883,0.0
alate,0.8622030237580994,0.43455723542116637,0.10928725701943844,0.01079913606911447,0.0,0.405183585313175,0.09978401727861771,0.016414686825053995,0.0021598272138228943,0.0
alays,0.7520518358531317,0.31231101511879056,0.0531317494600432,0.0021598272138228943,0.0,0.2531317494600432,0.04233261339092873,0.0017278617710583153,0.0,0.0
albas,0.7252699784017279,0.2863930885529158,0.04190064794816415,0.0012958963282937365,0.0,0.22937365010799138,0.027213822894168467,0.0017278617710583153,0.0,0.0
albee,0.8025917926565874,0.35377969762419004,0.0816414686825054,0.006047516198704104,0.0,0.42332613390928725,0.06436285097192225,0.005183585313174946,0.0,0.0
alcid,0.8133909287257021,0.39999999999999997,0.08596112311015118,0.006047516198704104,0.0,0.25183585313174944,0.03628509719222462,0.003023758099352052,0.0,0.0
alcos,0.8596112311015118,0.45140388768898493,0.10107991360691145,0.011663066954643628,0.0,0.2146868250539957,0.027645788336933045,0.0021598272138228943,0.0,0.0
aldea,0.8125269978401728,0.38660907127429806,0.0838012958963283,0.005615550755939525,0.0,0.306695464362851,0.03455723542116631,0.0038876889848812094,0.0,0.0
alder,0.8833693304535637,0.5598272138228941,0.18401727861771058,0.022894168466522678,0.0,0.30885529157667385,0.08768898488120949,0.01079913606911447,0.0017278617710583153,0.0
aldol,0.7758099352051835,0.29848812095032395,0.04794816414686825,0.0008639308855291577,0.0,0.27170626349892013,0.030669546436285097,0.0021598272138228943,0.0,0.0
aleck,0.8427645788336933,0.4323974082073434,0.12224622030237581,0.012095032397408207,0.0,0.2730021598272138,0.05572354211663067,0.009503239740820735,0.00043196544276457883,0.0
alecs,0.8898488120950323,0.520950323974082,0.16025917926565875,0.017710583153347732,0.00043196544276457883,0.2652267818574514,0.03844492440604752,0.0017278617710583153,0.0,0.0
alefs,0.8669546436285097,0.47559395248380126,0.12958963282937364,0.012526997840172787,0.00043196544276457883,0.22289416846652269,0.03023758099352052,0.0017278617710583153,0.0,0.0
aleft,0.8768898488120951,0.473866090712743,0.13520518358531317,0.019870410367170625,0.00043196544276457883,0.28855291576673864,0.05226781857451404,0.0064794816414686825,0.0012958963282937365,0.0
aleph,0.8673866090712743,0.44838012958963286,0.11274298056155507,0.013390928725701945,0.0,0.2678185745140389,0.03585313174946004,0.0021598272138228943,0.0,0.0
alews,0.8669546436285098,0.4660907127429806,0.1369330453563715,0.009503239740820735,0.0,0.22030237580993522,0.029373650107991364,0.0008639308855291577,0.0,0.0
aleye,0.8388768898488121,0.39092872570194387,0.0755939524838013,0.0034557235421166306,0.0,0.34730021598272137,0.0591792656587473,0.0021598272138228943,0.0,0.0
alfas,0.7196544276457884,0.2695464362850972,0.03844492440604751,0.0012958963282937365,0.0,0.21987041036717062,0.02332613390928726,0.0012958963282937365,0.0,0.0
algal,0.611231101511879,0.17883369330453563,0.012095032397408207,0.0,0.0,0.2617710583153348,0.04924406047516199,0.003023758099352052,0.00043196544276457883,0.0
algas,0.7382289416846652,0.29028077753779696,0.03974082073434125,0.0008639308855291577,0.0,0.23239740820734342,0.028509719222462204,0.0012958963282937365,0.00043196544276457883,0.0
algid,0.7900647948164147,0.36587473002159826,0.07991360691144708,0.005615550755939525,0.0,0.25183585313174944,0.040604751619870406,0.0034557235421166306,0.0,0.0
algin,0.8129589632829373,0.3922246220302376,0.10064794816414688,0.012958963282937367,0.00043196544276457883,0.25658747300215984,0.04017278617710583,0.004319654427645789,0.0,0.0
algor,0.8717062634989201,0.4660907127429806,0.1062634989200864,0.010367170626349892,0.0,0.273866090712743,0.044060475161987044,0.00734341252699784,0.0,0.0
algum,0.7520518358531317,0.31533477321814257,0.05788336933045356,0.003023758099352052,0.0,0.20345572354211666,0.023758099352051833,0.002591792656587473,0.00043196544276457883,0.0
alias,0.8056155507559395,0.3542116630669547,0.05745140388768899,0.0017278617710583153,0.0,0.3028077753779697,0.04017278617710583,0.005615550755939525,0.0,0.0
alifs,0.8254859611231102,0.39222462203023767,0.0859611231101512,0.004751619870410367,0.0,0.252267818574514,0.03714902807775378,0.0038876889848812094,0.0,0.0
aline,0.9049676025917927,0.5572354211663066,0.16717062634989202,0.015982721382289417,0.00043196544276457883,0.3935205183585313,0.11058315334773218,0.01900647948164147,0.0012958963282937365,0.0
alist,0.8647948164146868,0.49028077753779703,0.13822894168466524,0.013822894168466522,0.0,0.35032397408207344,0.08466522678185745,0.01079913606911447,0.0,0.0
aliya,0.7736501079913607,0.3144708423326134,0.042764578833693306,0.0012958963282937365,0.0,0.2557235421166307,0.03326133909287257,0.002591792656587473,0.0,0.0
alkie,0.8829373650107991,0.48812095032397407,0.11879049676025918,0.005183585313174946,0.00043196544276457883,0.34902807775377975,0.0531317494600432,0.0021598272138228943,0.0,0.0
alkos,0.8276457883369331,0.40172786177105835,0.08336933045356372,0.004751619870410367,0.0,0.19913606911447085,0.024622030237580993,0.0017278617710583153,0.0,0.0
alkyd,0.7235421166306696,0.3187904967602592,0.05356371490280778,0.0038876889848812094,0.0,0.18531317494600433,0.019438444924406047,0.00043196544276457883,0.0,0.0
alkyl,0.6639308855291577,0.24665226781857452,0.028077753779697626,0.0012958963282937365,0.0,0.20691144708423326,0.01468682505399568,0.0,0.0,0.0
allee,0.7771058315334772,0.301511879049676,0.05010799136069115,0.0,0.0,0.44362850971922246,0.06652267818574514,0.006047516198704104,0.00043196544276457883,0.0
allel,0.7771058315334772,0.301511879049676,0.05010799136069115,0.0,0.0,0.3498920086393089,0.04665226781857452,0.0038876889848812094,0.00043196544276457883,0.0
allis,0.8056155507559395,0.3542116630669547,0.05745140388768899,0.0017278617710583153,0.0,0.24924406047516198,0.0285097192224622,0.0021598272138228943,0.0,0.0
allod,0.7758099352051835,0.29848812095032395,0.04794816414686825,0.0008639308855291577,0.0,0.2634989200863931,0.03455723542116631,0.004751619870410367,0.0012958963282937365,0.0
allyl,0.6345572354211663,0.20302375809935205,0.01511879049676026,0.0,0.0,0.24751619870410368,0.01511879049676026,0.0021598272138228943,0.0,0.0
almah,0.690280777537797,0.24751619870410366,0.027213822894168467,0.0,0.0,0.2751619870410367,0.028077753779697626,0.0012958963282937365,0.0,0.0
almas,0.7321814254859612,0.2881209503239741,0.04708423326133909,0.0008639308855291577,0.0,0.23369330453563716,0.025053995680345574,0.0012958963282937365,0.0,0.0
almeh,0.8647948164146869,0.4345572354211663,0.11274298056155507,0.009071274298056155,0.0,0.334341252699784,0.035853131749460046,0.0012958963282937365,0.0,0.0
almes,0.8773218142548596,0.48812095032397407,0.1429805615550756,0.015982721382289417,0.0,0.2924406047516199,0.03326133909287257,0.0012958963282937365,0.0,0.0
almud,0.7667386609071274,0.33304535637149035,0.054859611231101515,0.0038876889848812094,0.0,0.2306695464362851,0.028077753779697626,0.0012958963282937365,0.00043196544276457883,0.0
almug,0.7520518358531317,0.31533477321814257,0.05788336933045356,0.003023758099352052,0.0,0.20302375809935205,0.022894168466522678,0.0012958963282937365,0.0,0.0
alods,0.857451403887689,0.4380129589632829,0.08941684665226782,0.005183585313174946,0.0,0.25053995680345575,0.044060475161987044,0.0038876889848812094,0.0,0.0
aloed,0.9028077753779697,0.5218142548596112,0.14384449244060477,0.01079913606911447,0.0,0.36803455723542117,0.065658747300216,0.00734341252699784,0.00043196544276457883,0.0
aloes,0.9304535637149027,0.5688984881209502,0.1749460043196544,0.012095032397408207,0.0,0.34989200863930886,0.05183585313174946,0.004319654427645789,0.0,0.0
aloha,0.7844492440604751,0.30626349892008636,0.035421166306695465,0.0008639308855291577,0.0,0.25053995680345575,0.03801295896328294,0.0038876889848812094,0.00043196544276457883,0.0
aloin,0.8937365010799136,0.46479481641468684,0.11317494600431965,0.008639308855291577,0.0,0.30626349892008636,0.0630669546436285,0.008207343412526998,0.0,0.0
aloos,0.8129589632829374,0.3598272138228942,0.05529157667386609,0.0021598272138228943,0.0,0.26220302375809934,0.05572354211663067,0.00734341252699784,0.00043196544276457883,0.0
alowe,0.8971922246220303,0.4790496760259179,0.12138228941684666,0.005615550755939525,0.0,0.35032397408207344,0.08466522678185745,0.01166306695464363,0.00043196544276457883,0.0
altho,0.8522678185745141,0.4544276457883369,0.09978401727861771,0.008207343412526998,0.00043196544276457883,0.2120950323974082,0.019438444924406047,0.0012958963282937365,0.0,0.0
altos,0.8764578833693305,0.49287257019438446,0.13390928725701945,0.01511879049676026,0.0,0.23585313174946002,0.02937365010799136,0.003023758099352052,0.0,0.0
alula,0.6725701943844493,0.18833693304535637,0.009071274298056155,0.0,0.0,0.273866090712743,0.041900647948164144,0.0008639308855291577,0.0,0.0
alums,0.8017278617710583,0.3792656587473002,0.08077753779697623,0.0038876889848812094,0.0,0.22505399568034556,0.03628509719222462,0.002591792656587473,0.0,0.0
alure,0.9149028077753779,0.5866090712742981,0.17105831533477323,0.01511879049676026,0.0,0.3779697624190065,0.07904967602591793,0.010367170626349892,0.00043196544276457883,0.0
alvar,0.7585313174946005,0.298488120950324,0.03974082073434126,0.0017278617710583153,0.0,0.2859611231101512,0.04233261339092873,0.0021598272138228943,0.00043196544276457883,0.0
alway,0.6704103671706264,0.24146868250539957,0.024190064794816415,0.00043196544276457883,0.0,0.35032397408207344,0.03282937365010799,0.003023758099352052,0.00043196544276457883,0.0
amahs,0.6920086393088553,0.22634989200863934,0.031965442764578834,0.0017278617710583153,0.0,0.21814254859611232,0.017710583153347732,0.0012958963282937365,0.00043196544276457883,0.0
amain,0.7403887688984881,0.2622030237580994,0.034125269978401734,0.0017278617710583153,0.0,0.2868250539956803,0.04060475161987041,0.0064794816414686825,0.00043196544276457883,0.0
amate,0.8250539956803455,0.3701943844492441,0.06781857451403887,0.002591792656587473,0.0,0.36414686825054,0.07645788336933045,0.01123110151187905,0.0012958963282937365,0.0
amaut,0.7222462203023758,0.25961123110151185,0.024190064794816415,0.0008639308855291577,0.0,0.30280777537796977,0.048812095032397404,0.003023758099352052,0.0,0.0
